"Provider Number","Hospital Name","Address1","Address2","Address3","City","State","ZIP Code","County Name","Phone Number","Hospital Type","Hospital Ownership","Emergency Service","GeoProviderId","Lat","Lon"
"210008","MERCY MEDICAL CENTER INC","301 ST PAUL PLACE","","","BALTIMORE","MD","21202","BALTIMORE CITY","4103329237","Acute Care Hospitals","Voluntary non-profit - Church","Yes","210008","39.2925873","-76.6139332"
"210009","THE JOHNS HOPKINS HOSPITAL","600 NORTH  WOLFE STREET","","","BALTIMORE","MD","21287","BALTIMORE CITY","4109559540","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210009","39.2969785","-76.5924465"
"210011","SAINT AGNES HOSPITAL","WILKENS & CATON AVENUES","","","BALTIMORE","MD","21229","BALTIMORE CITY","4103682101","Acute Care Hospitals","Voluntary non-profit - Church","Yes","210011","38.593071","-100.61348"
"210012","SINAI HOSPITAL OF BALTIMORE","2401 WEST BELVEDERE AVE","","","BALTIMORE","MD","21215","BALTIMORE CITY","4106015131","Acute Care Hospitals","Voluntary non-profit - Other","Yes","210012","39.3540481","-76.6628865"
"210013","BON SECOURS HOSPITAL","2000 W BALTIMORE STREET","","","BALTIMORE","MD","21223","BALTIMORE CITY","4103623000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210013","39.2883319","-76.64912"
"210015","FRANKLIN SQUARE HOSPITAL CENTER","9000 FRANKLIN SQUARE DR","","","BALTIMORE","MD","21237","BALTIMORE","4437777850","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210015","39.350328","-76.479821"
"210016","WASHINGTON ADVENTIST HOSPITAL","7600 CARROLL AVE","","","TAKOMA PARK","MD","20912","MONTGOMERY","3018915651","Acute Care Hospitals","Voluntary non-profit - Church","No","210016","38.98427","-77.000404"
"210017","GARRETT COUNTY MEMORIAL HOSPITAL","251 N FOURTH ST","","","OAKLAND","MD","21550","GARRETT","3015334173","Acute Care Hospitals","Voluntary non-profit - Other","Yes","210017","39.413393","-79.401033"
"210018","MONTGOMERY GENERAL HOSPITAL INC","18101 PRINCE PHILIP DRIVE","","","OLNEY","MD","20832","MONTGOMERY","3017748771","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210018","39.153945","-77.054032"
"210019","PENINSULA REGIONAL MEDICAL CENTER","100 E CARROLL AVE","","","SALISBURY","MD","21801","WICOMICO","4105437116","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210019","38.362388","-75.597913"
"210022","SUBURBAN HOSPITAL","8600 OLD GEORGETOWN RD","","","BETHESDA","MD","20814","MONTGOMERY","3018962576","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210022","38.9973529","-77.110394"
"210023","ANNE ARUNDEL MEDICAL CENTER","2001 MEDICAL PARKWAY","","","ANNAPOLIS","MD","21401","ANNE ARUNDEL","4434811307","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210023","38.990144","-76.533979"
"210024","UNION MEMORIAL HOSPITAL","201 E UNIVERSITY PKY","","","BALTIMORE","MD","21218","BALTIMORE CITY","4105542227","Acute Care Hospitals","Voluntary non-profit - Other","Yes","210024","39.329267","-76.614289"
"210025","MEMORIAL HOSPITAL & MEDICAL CENTER OF CUMBERLAND","600 MEMORIAL AVE","","","CUMBERLAND","MD","21502","ALLEGANY","3017234000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210025","39.6427895","-78.7521246"
"210027","WESTERN MARYLAND REGIONAL MEDICAL CENTER","12500 WILLOWBROOK ROAD","","","CUMBERLAND","MD","21502","ALLEGANY","2409648001","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210027","39.6493213","-78.7319882"
"210028","SAINT MARY'S HOSPITAL","PO BOX 527","","","LEONARDTOWN","MD","20650","SAINT MARYS","3014756001","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210028","38.291238","-76.6357942"
"210029","JOHNS HOPKINS BAYVIEW MEDICAL CENTER","4940 EASTERN AVENUE","","","BALTIMORE","MD","21224","BALTIMORE CITY","4105500123","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210029","39.2910032","-76.5462343"
"210030","CHESTER RIVER HOSPITAL CENTER","100 BROWN ST","","","CHESTERTOWN","MD","21620","KENT","4107787668","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210030","39.21837","-76.064499"
"210032","UNION HOSPITAL OF CECIL COUNTY","106 BOW STREET","","","ELKTON","MD","21921","CECIL","4103927009","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210032","39.608588","-75.832008"
"210033","CARROLL HOSPITAL CENTER","200 MEMORIAL AVE","","","WESTMINSTER","MD","21157","CARROLL","4108716900","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210033","39.5580799","-76.991075"
"210034","HARBOR HOSPITAL","3001 S HANOVER STREET","","","BROOKLYN","MD","21225","ANNE ARUNDEL","4103503201","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210034","39.2515936","-76.6137818"
"210035","CIVISTA MEDICAL CENTER","5 GARRETT AVENUE","","","LA PLATA","MD","20646","CHARLES","3016094265","Acute Care Hospitals","Voluntary non-profit - Other","Yes","210035","38.529027","-76.971282"
"210037","MEMORIAL HOSPITAL AT EASTON","219 S WASHINGTON ST","","","EASTON","MD","21601","TALBOT","4108221000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210037","38.769702","-76.076971"
"210038","MARYLAND GENERAL  HOSPITAL","827 LINDEN AVE","","","BALTIMORE","MD","21201","BALTIMORE CITY","4102258996","Acute Care Hospitals","Voluntary non-profit - Other","Yes","210038","39.2999549","-76.6213782"
"210039","CALVERT MEMORIAL HOSPITAL","100 HOSPITAL ROAD","","","PRINCE FREDERICK","MD","20678","CALVERT","4105358239","Acute Care Hospitals","Voluntary non-profit - Other","Yes","210039","38.559629","-76.59455"
"210040","NORTHWEST HOSPITAL CENTER","5401 OLD COURT RD","","","RANDALLSTOWN","MD","21133","BALTIMORE","4105215995","Acute Care Hospitals","Voluntary non-profit - Other","Yes","210040","39.358517","-76.782082"
"210043","BALTIMORE WASHINGTON  MEDICAL CENTER","301 HOSPITAL DR","","","GLEN BURNIE","MD","21061","ANNE ARUNDEL","4107874400","Acute Care Hospitals","Voluntary non-profit - Other","Yes","210043","39.137323","-76.622279"
"210044","GREATER BALTIMORE MEDICAL CENTER","6701 NORTH  CHARLES STREET","","","BALTIMORE","MD","21204","BALTIMORE","4438492121","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210044","39.3906583","-76.6248678"
"210045","EDWARD MCCREADY MEMORIAL HOSPITAL","201 HALL HIGHWAY","","","CRISFIELD","MD","21817","SOMERSET","4109683011","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210045","37.9949853","-75.8514253"
"210048","HOWARD COUNTY GENERAL HOSPITAL","5755 CEDAR LANE","","","COLUMBIA","MD","21044","HOWARD","4107407710","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210048","39.212732","-76.885256"
"210049","UPPER CHESAPEAKE MEDICAL CENTER","500 UPPER CHESAPEAKE DRIVE","","","BEL AIR","MD","21014","HARFORD","4436433303","Acute Care Hospitals","Voluntary non-profit - Other","Yes","210049","39.519278","-76.346058"
"210051","DOCTORS'  COMMUNITY HOSPITAL","8118 GOOD LUCK ROAD","","","LANHAM","MD","20706","PRINCE GEORGES","3015528085","Acute Care Hospitals","Proprietary","Yes","210051","38.982289","-76.865255"
"210054","SOUTHERN MARYLAND HOSPITAL CENTER","7503 SURRATTS RD","","","CLINTON","MD","20735","PRINCE GEORGES","3018774530","Acute Care Hospitals","Proprietary","Yes","210054","38.748266","-76.875902"
"210055","LAUREL REGIONAL MEDICAL CENTER","7300 VAN DUSEN ROAD","","","LAUREL","MD","20707","PRINCE GEORGES","3014977953","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210055","39.0869021","-76.8816332"
"210056","GOOD SAMARITAN HOSPITAL","5601 LOCH RAVEN BLVD","","","BALTIMORE","MD","21239","BALTIMORE CITY","4434443902","Acute Care Hospitals","Voluntary non-profit - Other","Yes","210056","39.357093","-76.58695"
"210057","SHADY GROVE ADVENTIST HOSPITAL","9901 MEDICAL CTR DR","","","ROCKVILLE","MD","20850","MONTGOMERY","2408266472","Acute Care Hospitals","Voluntary non-profit - Church","Yes","210057","39.096975","-77.199597"
"210060","FORT WASHINGTON HOSPITAL","11711 LIVINGSTON ROAD","","","FORT WASHINGTON","MD","20744","PRINCE GEORGES","3012927000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","210060","38.728175","-76.992137"
"210061","ATLANTIC GENERAL HOSPITAL","9733 HEALTHWAY DRIVE","","","BERLIN","MD","21811","WORCESTER","4106419601","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210061","38.338757","-75.211279"
"21020F","VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE","10 NORTH GREENE STREET","","","BALTIMORE                     ","MD","21201","KETCHIKAN GATEWAY","4106057016","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","21020F","39.290153","-76.624961"
"220001","HEALTHALLIANCE HOSPITALS INC","60 HOSPITAL ROAD","","","LEOMINSTER","MA","1453","WORCESTER","9784662000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","220001","42.5411258","-71.7612022"
"220002","MOUNT AUBURN HOSPITAL","330 MOUNT AUBURN STREET","","","CAMBRIDGE","MA","2138","MIDDLESEX","6174923500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220002","42.374414","-71.133776"
"220008","STURDY MEMORIAL HOSPITAL","211 PARK STREET","","","ATTLEBORO","MA","2703","BRISTOL","5082225200","Acute Care Hospitals","Voluntary non-profit - Other","Yes","220008","41.9422578","-71.2735821"
"220010","LAWRENCE GENERAL HOSPITAL","ONE GENERAL STREET","","","LAWRENCE","MA","1842","ESSEX","9786834000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220010","42.7090773","-71.1490385"
"220011","CAMBRIDGE HEALTH ALLIANCE","1493 CAMBRIDGE STREET","","","CAMBRIDGE","MA","2138","MIDDLESEX","6176652300","Acute Care Hospitals","Government - Local","Yes","220011","42.3745055","-71.1041772"
"220012","CAPE COD HOSPITAL","88 LEWIS BAY ROAD","","","HYANNIS","MA","2601","BARNSTABLE","5087711800","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220012","41.6529865","-70.2748409"
"220015","COOLEY DICKINSON HOSPITAL INCTHE","30 LOCUST STREET","","","NORTHAMPTON","MA","1060","HAMPSHIRE","4135822000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220015","42.3319097","-72.6541712"
"220016","BAYSTATE FRANKLIN MEDICAL CENTER","164 HIGH STREET","","","GREENFIELD","MA","1301","FRANKLIN","4137730211","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220016","42.59584","-72.5925479"
"220017","CARNEY HOSPITAL A CARITAS FAMILY HOSPITAL","2100 DORCHESTER AVENUE","","","BOSTON","MA","2124","SUFFOLK","6175062000","Acute Care Hospitals","Proprietary","Yes","220017","42.277388","-71.065146"
"220019","HARRINGTON MEMORIAL HOSPITAL","100 SOUTH STREET","","","SOUTHBRIDGE","MA","1550","WORCESTER","5087659771","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220019","42.0770797","-72.0429819"
"22001F","BEDFORD VA MEDICAL CENTER","200 SPRINGS ROAD","","","BEDFORD                       ","MA","1730","DENALI","7812757500","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","22001F","42.505452","-71.270692"
"220020","SAINT ANNE'S HOSPITAL A CARITAS FAMILY HOSPITAL","795 MIDDLE STREET","","","FALL RIVER","MA","2721","BRISTOL","5086745600","Acute Care Hospitals","Proprietary","Yes","220020","41.692171","-71.164744"
"220024","HOLYOKE MEDICAL CENTER","575 BEECH STREET","","","HOLYOKE","MA","1040","HAMPDEN","4135342500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220024","42.200384","-72.627625"
"220029","ANNA JAQUES HOSPITAL","25 HIGHLAND AVENUE","","","NEWBURYPORT","MA","1950","ESSEX","9784631000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220029","42.814764","-70.890682"
"220030","WING MEMORIAL HOSPITAL AND MEDICAL CENTER","40 WRIGHT STREET","","","PALMER","MA","1069","HAMPDEN","4132837651","Acute Care Hospitals","Voluntary non-profit - Other","Yes","220030","42.168907","-72.344926"
"220031","BOSTON MEDICAL CENTER CORPORATION","1 BOSTON MEDICAL CENTER PLACE","","","BOSTON","MA","2118","SUFFOLK","6176388000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220031","42.334855","-71.073732"
"220033","BEVERLY HOSPITAL CORPORATION","85 HERRICK STREET","","","BEVERLY","MA","1915","ESSEX","9789223000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220033","42.564067","-70.875431"
"220035","NORTH SHORE MEDICAL CENTER","81 HIGHLAND AVENUE","","","SALEM","MA","1970","ESSEX","9787411215","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220035","42.511131","-70.908294"
"220036","ST ELIZABETH'S MEDICAL CENTER A CARITAS FAMILY HO","736 CAMBRIDGE STREET","","","BRIGHTON","MA","2135","SUFFOLK","6177893000","Acute Care Hospitals","Proprietary","Yes","220036","42.3807","-71.1369"
"220046","BERKSHIRE MEDICAL CENTER INC","725 NORTH STREET","","","PITTSFIELD","MA","1201","BERKSHIRE","4134472000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","220046","42.459655","-73.2493439"
"220049","MARLBOROUGH HOSPITAL","157 UNION STREET","","","MARLBOROUGH","MA","1752","MIDDLESEX","5084815000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220049","42.3538952","-71.554568"
"220050","BAYSTATE MARY LANE HOSPITAL","85 SOUTH STREET","","","WARE","MA","1082","HAMPSHIRE","4139676211","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220050","42.2533356","-72.2412091"
"220051","NORTH ADAMS REGIONAL HOSPITAL","71 HOSPITAL AVENUE","","","NORTH ADAMS","MA","1247","BERKSHIRE","4136645000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220051","42.7058891","-73.108404"
"220052","SIGNATURE HEALTHCARE BROCKTON HOSPITAL","680 CENTER STREET","","","BROCKTON","MA","2302","PLYMOUTH","5089417000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","220052","42.0861517","-70.9916942"
"220058","CLINTON HOSPITAL ASSOCIATION","201 HIGHLAND STREET","","","CLINTON","MA","1510","WORCESTER","9783683000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","220058","42.4267857","-71.6927413"
"220060","JORDAN HOSPITAL INC","275 SANDWICH STREET","","","PLYMOUTH","MA","2360","PLYMOUTH","5087462000","Acute Care Hospitals","Voluntary non-profit - Private","No","220060","41.9444504","-70.645117"
"220062","ADCARE HOSPITAL OF WORCESTER INC","107 LINCOLN STREET","","","WORCESTER","MA","1605","WORCESTER","5087999000","Acute Care Hospitals","Proprietary","No","220062","42.276322","-71.794607"
"220063","LOWELL GENERAL HOSPITAL","295 VARNUM AVENUE","","","LOWELL","MA","1854","MIDDLESEX","9789376000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220063","42.6463643","-71.341182"
"220065","NOBLE HOSPITAL","115 WEST SILVER STREET","","","WESTFIELD","MA","1085","HAMPDEN","4135682811","Acute Care Hospitals","Government - Federal","No","220065","42.11807","-72.7592109"
"220066","MERCY MEDICAL CENTER","271 CAREW STREET","","","SPRINGFIELD","MA","1104","HAMPDEN","4137489000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220066","42.114492","-72.595017"
"220067","QUINCY MEDICAL CENTER","114 WHITWELL STREET","","","QUINCY","MA","2169","NORFOLK","6177736100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220067","42.252656","-71.012162"
"220070","HALLMARK HEALTH SYSTEM","585 LEBANON STREET","","","MELROSE","MA","2176","MIDDLESEX","7819793000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220070","42.4602376","-71.0619554"
"220071","MASSACHUSETTS GENERAL HOSPITAL","55 FRUIT STREET","","","BOSTON","MA","2114","SUFFOLK","6177262000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220071","42.362417","-71.068937"
"220073","MORTON HOSPITAL & MEDICAL CENTER","88 WASHINGTON STREET","","","TAUNTON","MA","2780","BRISTOL","5088287000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220073","41.904566","-71.0956222"
"220074","SOUTHCOAST HOSPITAL GROUP INC","363 HIGHLAND AVENUE","","","FALL RIVER","MA","2720","BRISTOL","5086793131","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220074","41.70928","-71.145191"
"220075","MASSACHUSETTS EYE AND EAR INFIRMARY","243 CHARLES STREET","","","BOSTON","MA","2114","SUFFOLK","6175237900","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220075","42.362532","-71.07031"
"220077","BAYSTATE MEDICAL CENTER","759 CHESTNUT STREET","","","SPRINGFIELD","MA","1199","HAMPDEN","4137940000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220077","42.1207667","-72.6052428"
"220080","HOLY FAMILY HOSPITAL A CARITAS FAMILY HOSPITAL","70 EAST STREET","","","METHUEN","MA","1844","ESSEX","9786870156","Acute Care Hospitals","Proprietary","Yes","220080","42.728461","-71.168301"
"220082","SAINTS  MEDICAL CENTER INC","1 HOSPITAL DRIVE","","","LOWELL","MA","1852","MIDDLESEX","9784581411","Acute Care Hospitals","Voluntary non-profit - Church","Yes","220082","42.6452886","-71.3005386"
"220083","BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM","148 CHESTNUT STREET","","","NEEDHAM","MA","2494","NORFOLK","7814533000","Acute Care Hospitals","Government - Local","Yes","220083","42.277254","-71.236697"
"220084","EMERSON HOSPITAL","OLD ROAD TO 9 ACRE CORNER","","","W CONCORD","MA","1742","MIDDLESEX","9783691400","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220084","42.453827","-71.376101"
"220086","BETH ISRAEL DEACONESS MEDICAL CENTER","330 BROOKLINE AVENUE","","","BOSTON","MA","2215","SUFFOLK","6176677000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220086","42.3396752","-71.1046681"
"220088","NEW ENGLAND BAPTIST HOSPITAL","125 PARKER HILL AVENUE","","","BOSTON","MA","2120","SUFFOLK","6177545800","Acute Care Hospitals","Voluntary non-profit - Private","No","220088","42.3302851","-71.1073157"
"220090","MILFORD REGIONAL MEDICAL CENTER","14 PROSPECT STREET","","","MILFORD","MA","1757","WORCESTER","5084731190","Acute Care Hospitals","Voluntary non-profit - Other","Yes","220090","42.1323923","-71.5281697"
"220095","HEYWOOD HOSPITAL","242 GREEN STREET","","","GARDNER","MA","1440","WORCESTER","9786323420","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220095","42.586599","-71.98678"
"220098","NASHOBA VALLEY MEDICAL CENTER","200 GROTON ROAD","","","AYER","MA","1432","MIDDLESEX","9787849000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220098","42.578812","-71.5709232"
"22009F","NORTHAMPTON VA MEDICAL CENTER","421 N MAIN ST","","","LEEDS                         ","MA","1053","","4135844040","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","22009F","42.351575","-72.682146"
"220100","SOUTH SHORE HOSPITAL","55 FOGG ROAD","","","SOUTH WEYMOUTH","MA","2190","NORFOLK","7813408000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220100","42.176444","-70.953977"
"220101","NEWTON-WELLESLEY HOSPITAL","2014 WASHINGTON STREET","","","NEWTON","MA","2462","MIDDLESEX","6172436000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","220101","42.3304567","-71.2467241"
